Designator,Mid X,Mid Y,Layer,Rotation
D516,4.9,-13.336791,top,60
D517,6.3,-13.336791,top,60
D518,7.7,-13.336791,top,60
D519,9.1,-13.336791,top,60
D52,6.3,-1.212435,top,60
D520,10.5,-13.336791,top,60
D521,11.9,-13.336791,top,60
D522,13.3,-13.336791,top,60
D523,14.7,-13.336791,top,60
D524,16.1,-13.336791,top,60
D525,17.5,-13.336791,top,60
D526,18.9,-13.336791,top,60
D527,20.3,-13.336791,top,60
D528,21.7,-13.336791,top,60
D529,23.1,-13.336791,top,60
D53,7.7,-1.212435,top,60
D530,47.6,-26.673582,top,60
D531,46.2,-26.673582,top,60
D532,44.8,-26.673582,top,60
D533,43.4,-26.673582,top,60
D534,42,-26.673582,top,60
D535,40.6,-26.673582,top,60
D536,39.2,-26.673582,top,60
D537,37.8,-26.673582,top,60
D538,36.4,-26.673582,top,60
D539,35,-26.673582,top,60
D54,9.1,-1.212435,top,60
D540,33.6,-26.673582,top,60
D541,32.2,-26.673582,top,60
D542,30.8,-26.673582,top,60
D543,29.4,-26.673582,top,60
D544,28,-26.673582,top,60
D545,26.6,-26.673582,top,60
D546,25.2,-26.673582,top,60
D547,23.8,-26.673582,top,60
D548,22.4,-26.673582,top,60
D549,21,-26.673582,top,60
D55,10.5,-1.212435,top,60
D550,19.6,-26.673582,top,60
D551,18.2,-26.673582,top,60
D552,16.8,-26.673582,top,60
D553,15.4,-26.673582,top,60
D554,14,-26.673582,top,60
D555,12.6,-26.673582,top,60
D556,11.2,-26.673582,top,60
D557,9.8,-26.673582,top,60
D558,8.4,-26.673582,top,60
D559,7,-26.673582,top,60
D56,11.9,-1.212435,top,60
D560,5.6,-26.673582,top,60
D561,4.2,-26.673582,top,60
D562,2.8,-26.673582,top,60
D563,1.4,-26.673582,top,60
D564,0,-26.673582,top,60
D565,-1.4,-26.673582,top,60
D566,-2.8,-26.673582,top,60
D567,-4.2,-26.673582,top,60
D568,-5.6,-26.673582,top,60
D569,-7,-26.673582,top,60
D57,13.3,-1.212435,top,60
D570,-8.4,-26.673582,top,60
D571,-9.8,-26.673582,top,60
D572,-11.2,-26.673582,top,60
D573,-12.6,-26.673582,top,60
D574,-14,-26.673582,top,60
D575,-15.4,-26.673582,top,60
D576,48.3,-25.461146,top,60
D577,46.9,-25.461146,top,60
D578,45.5,-25.461146,top,60
D579,44.1,-25.461146,top,60
D58,14.7,-1.212435,top,60
D580,42.7,-25.461146,top,60
D581,41.3,-25.461146,top,60
D582,39.9,-25.461146,top,60
D583,38.5,-25.461146,top,60
D584,37.1,-25.461146,top,60
D585,35.7,-25.461146,top,60
D586,34.3,-25.461146,top,60
D587,32.9,-25.461146,top,60
D588,31.5,-25.461146,top,60
D589,30.1,-25.461146,top,60
D59,16.1,-1.212435,top,60
D590,28.7,-25.461146,top,60
D591,27.3,-25.461146,top,60
D592,25.9,-25.461146,top,60
D593,24.5,-25.461146,top,60
D594,23.1,-25.461146,top,60
D595,21.7,-25.461146,top,60
D596,20.3,-25.461146,top,60
D597,18.9,-25.461146,top,60
D598,17.5,-25.461146,top,60
D599,16.1,-25.461146,top,60
D6,7,0,top,60
D60,17.5,-1.212435,top,60
D600,14.7,-25.461146,top,60
D601,13.3,-25.461146,top,60
D602,11.9,-25.461146,top,60
D603,10.5,-25.461146,top,60
D604,9.1,-25.461146,top,60
D605,7.7,-25.461146,top,60
D606,6.3,-25.461146,top,60
D607,4.9,-25.461146,top,60
D608,3.5,-25.461146,top,60
D609,2.1,-25.461146,top,60
D61,18.9,-1.212435,top,60
D610,0.7,-25.461146,top,60
D611,-0.7,-25.461146,top,60
D612,-2.1,-25.461146,top,60
D613,-3.5,-25.461146,top,60
D614,-4.9,-25.461146,top,60
D615,-6.3,-25.461146,top,60
D616,-7.7,-25.461146,top,60
D617,-9.1,-25.461146,top,60
D618,-10.5,-25.461146,top,60
D619,-11.9,-25.461146,top,60
D62,20.3,-1.212435,top,60
D620,-13.3,-25.461146,top,60
D621,-14.7,-25.461146,top,60
D622,49,-24.248711,top,60
D623,47.6,-24.248711,top,60
D624,46.2,-24.248711,top,60
D625,44.8,-24.248711,top,60
D626,43.4,-24.248711,top,60
D627,42,-24.248711,top,60
D628,40.6,-24.248711,top,60
D629,39.2,-24.248711,top,60
D63,21.7,-1.212435,top,60
D630,37.8,-24.248711,top,60
D631,36.4,-24.248711,top,60
D632,35,-24.248711,top,60
D633,33.6,-24.248711,top,60
D634,32.2,-24.248711,top,60
D635,30.8,-24.248711,top,60
D636,29.4,-24.248711,top,60
D637,28,-24.248711,top,60
D638,26.6,-24.248711,top,60
D639,25.2,-24.248711,top,60
D64,23.1,-1.212435,top,60
D640,23.8,-24.248711,top,60
D641,22.4,-24.248711,top,60
D642,21,-24.248711,top,60
D643,19.6,-24.248711,top,60
D644,18.2,-24.248711,top,60
D645,16.8,-24.248711,top,60
D646,15.4,-24.248711,top,60
D647,14,-24.248711,top,60
D648,12.6,-24.248711,top,60
D649,11.2,-24.248711,top,60
D65,24.5,-1.212435,top,60
D650,9.8,-24.248711,top,60
D651,8.4,-24.248711,top,60
D652,7,-24.248711,top,60
D653,5.6,-24.248711,top,60
D654,4.2,-24.248711,top,60
D655,2.8,-24.248711,top,60
D656,1.4,-24.248711,top,60
D657,0,-24.248711,top,60
D658,-1.4,-24.248711,top,60
D659,-2.8,-24.248711,top,60
D66,25.9,-1.212435,top,60
D660,-4.2,-24.248711,top,60
D661,-5.6,-24.248711,top,60
D662,-7,-24.248711,top,60
D663,-8.4,-24.248711,top,60
D664,-9.8,-24.248711,top,60
D665,-11.2,-24.248711,top,60
D666,-12.6,-24.248711,top,60
D667,-14,-24.248711,top,60
D668,49.7,-23.036275,top,60
D669,48.3,-23.036275,top,60
D67,27.3,-1.212435,top,60
D670,46.9,-23.036275,top,60
D671,45.5,-23.036275,top,60
D672,44.1,-23.036275,top,60
D673,42.7,-23.036275,top,60
D674,41.3,-23.036275,top,60
D675,39.9,-23.036275,top,60
D676,38.5,-23.036275,top,60
D677,37.1,-23.036275,top,60
D678,35.7,-23.036275,top,60
D679,34.3,-23.036275,top,60
D68,28.7,-1.212435,top,60
D680,32.9,-23.036275,top,60
D681,31.5,-23.036275,top,60
D682,30.1,-23.036275,top,60
D683,28.7,-23.036275,top,60
D684,27.3,-23.036275,top,60
D685,25.9,-23.036275,top,60
D686,24.5,-23.036275,top,60
D687,23.1,-23.036275,top,60
D688,21.7,-23.036275,top,60
D689,20.3,-23.036275,top,60
D69,30.1,-1.212435,top,60
D690,18.9,-23.036275,top,60
D691,17.5,-23.036275,top,60
D692,16.1,-23.036275,top,60
D693,14.7,-23.036275,top,60
D694,13.3,-23.036275,top,60
D695,11.9,-23.036275,top,60
D696,10.5,-23.036275,top,60
D697,9.1,-23.036275,top,60
D698,7.7,-23.036275,top,60
D699,6.3,-23.036275,top,60
D7,8.4,0,top,60
D70,31.5,-1.212435,top,60
D700,4.9,-23.036275,top,60
D701,3.5,-23.036275,top,60
D702,2.1,-23.036275,top,60
D703,0.7,-23.036275,top,60
D704,-0.7,-23.036275,top,60
D705,-2.1,-23.036275,top,60
D706,-3.5,-23.036275,top,60
D707,-4.9,-23.036275,top,60
D708,-6.3,-23.036275,top,60
D709,-7.7,-23.036275,top,60
D71,32.9,-1.212435,top,60
D710,-9.1,-23.036275,top,60
D711,-10.5,-23.036275,top,60
D712,-11.9,-23.036275,top,60
D713,-13.3,-23.036275,top,60
D714,50.4,-21.82384,top,60
D715,49,-21.82384,top,60
D716,47.6,-21.82384,top,60
D717,46.2,-21.82384,top,60
D718,44.8,-21.82384,top,60
D719,43.4,-21.82384,top,60
D72,34.3,-1.212435,top,60
D720,42,-21.82384,top,60
D721,40.6,-21.82384,top,60
D722,39.2,-21.82384,top,60
D723,37.8,-21.82384,top,60
D724,36.4,-21.82384,top,60
D725,35,-21.82384,top,60
D726,33.6,-21.82384,top,60
D727,32.2,-21.82384,top,60
D728,30.8,-21.82384,top,60
D729,29.4,-21.82384,top,60
D73,35.7,-1.212435,top,60
D730,28,-21.82384,top,60
D731,26.6,-21.82384,top,60
D732,25.2,-21.82384,top,60
D733,23.8,-21.82384,top,60
D734,22.4,-21.82384,top,60
D735,21,-21.82384,top,60
D736,19.6,-21.82384,top,60
D737,18.2,-21.82384,top,60
D738,16.8,-21.82384,top,60
D739,15.4,-21.82384,top,60
D74,37.1,-1.212435,top,60
D740,14,-21.82384,top,60
D741,12.6,-21.82384,top,60
D742,11.2,-21.82384,top,60
D743,9.8,-21.82384,top,60
D744,8.4,-21.82384,top,60
D745,7,-21.82384,top,60
D746,5.6,-21.82384,top,60
D747,4.2,-21.82384,top,60
D748,2.8,-21.82384,top,60
D749,1.4,-21.82384,top,60
D75,38.5,-1.212435,top,60
D750,0,-21.82384,top,60
D751,-1.4,-21.82384,top,60
D752,-2.8,-21.82384,top,60
D753,-4.2,-21.82384,top,60
D754,-5.6,-21.82384,top,60
D755,-7,-21.82384,top,60
D756,-8.4,-21.82384,top,60
D757,-9.8,-21.82384,top,60
D758,-11.2,-21.82384,top,60
D759,-12.6,-21.82384,top,60
D76,39.9,-1.212435,top,60
D760,51.1,-20.611404,top,60
D761,49.7,-20.611404,top,60
D762,48.3,-20.611404,top,60
D763,46.9,-20.611404,top,60
D764,45.5,-20.611404,top,60
D765,44.1,-20.611404,top,60
D766,42.7,-20.611404,top,60
D767,41.3,-20.611404,top,60
D768,39.9,-20.611404,top,60
D769,38.5,-20.611404,top,60
D77,41.3,-1.212435,top,60
D770,37.1,-20.611404,top,60
D771,35.7,-20.611404,top,60
D772,34.3,-20.611404,top,60
D773,32.9,-20.611404,top,60
D774,31.5,-20.611404,top,60
D775,30.1,-20.611404,top,60
D776,28.7,-20.611404,top,60
D777,27.3,-20.611404,top,60
D778,25.9,-20.611404,top,60
D779,24.5,-20.611404,top,60
D78,42.7,-1.212435,top,60
D780,23.1,-20.611404,top,60
D781,21.7,-20.611404,top,60
D782,20.3,-20.611404,top,60
D783,18.9,-20.611404,top,60
D784,17.5,-20.611404,top,60
D785,16.1,-20.611404,top,60
D786,14.7,-20.611404,top,60
D787,13.3,-20.611404,top,60
D788,11.9,-20.611404,top,60
D789,10.5,-20.611404,top,60
D79,44.1,-1.212435,top,60
D790,9.1,-20.611404,top,60
D791,7.7,-20.611404,top,60
D792,6.3,-20.611404,top,60
D793,4.9,-20.611404,top,60
D794,3.5,-20.611404,top,60
D795,2.1,-20.611404,top,60
D796,0.7,-20.611404,top,60
D797,-0.7,-20.611404,top,60
D798,-2.1,-20.611404,top,60
D799,-3.5,-20.611404,top,60
D8,9.8,0,top,60
D80,45.5,-1.212435,top,60
D800,-4.9,-20.611404,top,60
D801,-6.3,-20.611404,top,60
D802,-7.7,-20.611404,top,60
D803,-9.1,-20.611404,top,60
D804,-10.5,-20.611404,top,60
D805,-11.9,-20.611404,top,60
D806,51.8,-19.398969,top,60
D807,50.4,-19.398969,top,60
D808,49,-19.398969,top,60
D809,47.6,-19.398969,top,60
D81,46.9,-1.212435,top,60
D810,46.2,-19.398969,top,60
D811,44.8,-19.398969,top,60
D812,43.4,-19.398969,top,60
D813,42,-19.398969,top,60
D814,40.6,-19.398969,top,60
D815,39.2,-19.398969,top,60
D816,37.8,-19.398969,top,60
D817,36.4,-19.398969,top,60
D818,35,-19.398969,top,60
D819,33.6,-19.398969,top,60
D82,48.3,-1.212435,top,60
D820,32.2,-19.398969,top,60
D821,30.8,-19.398969,top,60
D822,29.4,-19.398969,top,60
D823,28,-19.398969,top,60
D824,26.6,-19.398969,top,60
D825,25.2,-19.398969,top,60
D826,23.8,-19.398969,top,60
D827,22.4,-19.398969,top,60
D828,21,-19.398969,top,60
D829,19.6,-19.398969,top,60
D83,49.7,-1.212435,top,60
D830,18.2,-19.398969,top,60
D831,16.8,-19.398969,top,60
D832,15.4,-19.398969,top,60
D833,14,-19.398969,top,60
D834,12.6,-19.398969,top,60
D835,11.2,-19.398969,top,60
D836,9.8,-19.398969,top,60
D837,8.4,-19.398969,top,60
D838,7,-19.398969,top,60
D839,5.6,-19.398969,top,60
D84,51.1,-1.212435,top,60
D840,4.2,-19.398969,top,60
D841,2.8,-19.398969,top,60
D842,1.4,-19.398969,top,60
D843,0,-19.398969,top,60
D844,-1.4,-19.398969,top,60
D845,-2.8,-19.398969,top,60
D846,-4.2,-19.398969,top,60
D847,-5.6,-19.398969,top,60
D848,-7,-19.398969,top,60
D849,-8.4,-19.398969,top,60
D85,52.5,-1.212435,top,60
D850,-9.8,-19.398969,top,60
D851,-11.2,-19.398969,top,60
D852,52.5,-18.186533,top,60
D853,51.1,-18.186533,top,60
D854,49.7,-18.186533,top,60
D855,48.3,-18.186533,top,60
D856,46.9,-18.186533,top,60
D857,45.5,-18.186533,top,60
D858,44.1,-18.186533,top,60
D859,42.7,-18.186533,top,60
D86,53.9,-1.212435,top,60
D860,41.3,-18.186533,top,60
D861,39.9,-18.186533,top,60
D862,38.5,-18.186533,top,60
D863,37.1,-18.186533,top,60
D864,35.7,-18.186533,top,60
D865,34.3,-18.186533,top,60
D866,32.9,-18.186533,top,60
D867,31.5,-18.186533,top,60
D868,30.1,-18.186533,top,60
D869,28.7,-18.186533,top,60
D87,55.3,-1.212435,top,60
D870,27.3,-18.186533,top,60
D871,25.9,-18.186533,top,60
D872,24.5,-18.186533,top,60
D873,23.1,-18.186533,top,60
D874,21.7,-18.186533,top,60
D875,20.3,-18.186533,top,60
D876,18.9,-18.186533,top,60
D877,17.5,-18.186533,top,60
D878,16.1,-18.186533,top,60
D879,14.7,-18.186533,top,60
D88,56.7,-1.212435,top,60
D880,13.3,-18.186533,top,60
D881,11.9,-18.186533,top,60
D882,10.5,-18.186533,top,60
D883,9.1,-18.186533,top,60
D884,7.7,-18.186533,top,60
D885,6.3,-18.186533,top,60
D886,4.9,-18.186533,top,60
D887,3.5,-18.186533,top,60
D888,2.1,-18.186533,top,60
D889,0.7,-18.186533,top,60
D89,58.1,-1.212435,top,60
D890,-0.7,-18.186533,top,60
D891,-2.1,-18.186533,top,60
D892,-3.5,-18.186533,top,60
D893,-4.9,-18.186533,top,60
D894,-6.3,-18.186533,top,60
D895,-7.7,-18.186533,top,60
D896,-9.1,-18.186533,top,60
D897,-10.5,-18.186533,top,60
D898,53.2,-16.974097,top,60
D899,51.8,-16.974097,top,60
D9,11.2,0,top,60
D90,59.5,-1.212435,top,60
D900,50.4,-16.974097,top,60
D901,49,-16.974097,top,60
D902,47.6,-16.974097,top,60
D903,46.2,-16.974097,top,60
D904,44.8,-16.974097,top,60
D905,43.4,-16.974097,top,60
D906,42,-16.974097,top,60
D907,40.6,-16.974097,top,60
D908,39.2,-16.974097,top,60
D909,37.8,-16.974097,top,60
D91,60.9,-1.212435,top,60
D910,36.4,-16.974097,top,60
D911,35,-16.974097,top,60
D912,33.6,-16.974097,top,60
D913,32.2,-16.974097,top,60
D914,30.8,-16.974097,top,60
D915,29.4,-16.974097,top,60
D916,28,-16.974097,top,60
D917,26.6,-16.974097,top,60
D918,25.2,-16.974097,top,60
D919,23.8,-16.974097,top,60
D92,62.3,-1.212435,top,60
D920,22.4,-16.974097,top,60
D921,21,-16.974097,top,60
D922,19.6,-16.974097,top,60
D923,18.2,-16.974097,top,60
D924,16.8,-16.974097,top,60
D925,15.4,-16.974097,top,60
D926,14,-16.974097,top,60
D927,12.6,-16.974097,top,60
D928,11.2,-16.974097,top,60
D929,9.8,-16.974097,top,60
D93,-1.4,-2.424871,top,60
D930,8.4,-16.974097,top,60
D931,7,-16.974097,top,60
D932,5.6,-16.974097,top,60
D933,4.2,-16.974097,top,60
D934,2.8,-16.974097,top,60
D935,1.4,-16.974097,top,60
D936,0,-16.974097,top,60
D937,-1.4,-16.974097,top,60
D938,-2.8,-16.974097,top,60
D939,-4.2,-16.974097,top,60
D94,0,-2.424871,top,60
D940,-5.6,-16.974097,top,60
D941,-7,-16.974097,top,60
D942,-8.4,-16.974097,top,60
D943,-9.8,-16.974097,top,60
D944,53.9,-15.761662,top,60
D945,52.5,-15.761662,top,60
D946,51.1,-15.761662,top,60
D947,49.7,-15.761662,top,60
D948,48.3,-15.761662,top,60
D949,46.9,-15.761662,top,60
D95,1.4,-2.424871,top,60
D950,45.5,-15.761662,top,60
D951,44.1,-15.761662,top,60
D952,42.7,-15.761662,top,60
D953,41.3,-15.761662,top,60
D954,39.9,-15.761662,top,60
D955,38.5,-15.761662,top,60
D956,37.1,-15.761662,top,60
D957,35.7,-15.761662,top,60
D958,34.3,-15.761662,top,60
D959,32.9,-15.761662,top,60
D96,2.8,-2.424871,top,60
D960,31.5,-15.761662,top,60
D961,30.1,-15.761662,top,60
D962,28.7,-15.761662,top,60
D963,27.3,-15.761662,top,60
D964,25.9,-15.761662,top,60
D965,24.5,-15.761662,top,60
D966,23.1,-15.761662,top,60
D967,21.7,-15.761662,top,60
D968,20.3,-15.761662,top,60
D969,18.9,-15.761662,top,60
D97,4.2,-2.424871,top,60
D970,17.5,-15.761662,top,60
D971,16.1,-15.761662,top,60
D972,14.7,-15.761662,top,60
D973,13.3,-15.761662,top,60
D974,11.9,-15.761662,top,60
D975,10.5,-15.761662,top,60
D976,9.1,-15.761662,top,60
D977,7.7,-15.761662,top,60
D978,6.3,-15.761662,top,60
D979,4.9,-15.761662,top,60
D98,5.6,-2.424871,top,60
D980,3.5,-15.761662,top,60
D981,2.1,-15.761662,top,60
D982,0.7,-15.761662,top,60
D983,-0.7,-15.761662,top,60
D984,-2.1,-15.761662,top,60
D985,-3.5,-15.761662,top,60
D986,-4.9,-15.761662,top,60
D987,-6.3,-15.761662,top,60
D988,-7.7,-15.761662,top,60
D989,-9.1,-15.761662,top,60
D99,7,-2.424871,top,60
D990,54.6,-14.549226,top,60
D991,53.2,-14.549226,top,60
D992,51.8,-14.549226,top,60
D993,50.4,-14.549226,top,60
D994,49,-14.549226,top,60
D995,47.6,-14.549226,top,60
D996,46.2,-14.549226,top,60
D997,44.8,-14.549226,top,60
D998,43.4,-14.549226,top,60
D999,42,-14.549226,top,60
J1,47.283409,-46.860148,bottom,210
